Patch,Project,Bug,Test,Seed,Test Number,Failing Tests,Time,
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,12,7,1,4.09,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:124)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,13,7,1,4.104,"1) test0(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test0(KMeansPlusPlusClusterer_ESTest.java:33)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,14,6,1,4.064,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:115)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,15,6,1,4.071,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:113)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,16,6,1,4.07,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:115)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,17,7,2,8.151,"1) test1(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test1(KMeansPlusPlusClusterer_ESTest.java:42)2) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:123)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,18,7,1,4.107,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:129)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,19,6,1,4.066,"1) test0(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test0(KMeansPlusPlusClusterer_ESTest.java:34)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,20,7,1,4.066,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:123)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,21,7,1,4.06,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:122)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,22,7,1,4.093,"1) test0(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test0(KMeansPlusPlusClusterer_ESTest.java:35)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,23,6,1,4.062,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:116)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,24,7,1,4.067,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:129)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,25,8,4,16.07,"1) test3(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test3(KMeansPlusPlusClusterer_ESTest.java:78)2) test4(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test4(KMeansPlusPlusClusterer_ESTest.java:93)3) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:108)4) test7(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test7(KMeansPlusPlusClusterer_ESTest.java:139)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,26,6,1,4.067,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:116)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,27,7,1,4.07,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:125)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,28,7,1,4.076,"1) test6(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test6(KMeansPlusPlusClusterer_ESTest.java:128)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-57-fix.patch,Math,57,DRR_Evosuite,29,6,1,4.091,"1) test5(org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest)	at org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer_ESTest.test5(KMeansPlusPlusClusterer_ESTest.java:117)",,,"org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,0,204,1,0.203,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.4096416697211952>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,1,204,1,0.129,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.6906117621725582>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,2,205,1,0.141,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.4075005833872546>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,3,206,1,0.101,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.5330080128044798>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,4,207,1,0.108,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.045213198342239025>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,5,205,1,0.097,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.7869769457663005>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,6,209,1,0.113,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.9666533208084256>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,7,201,1,0.095,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.6162625355492334>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,8,205,1,0.095,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.39156717478484526>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,9,206,1,0.116,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.27648793629850066>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,10,208,1,0.264,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.9075064767529564>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,11,206,1,0.13,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.8786312111421435>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,12,203,1,0.158,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.8407795611593452>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,13,203,1,0.117,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.4737965088714413>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,14,202,1,0.111,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.3511291288792422>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,15,205,1,0.123,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.3849072644083946>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,16,203,1,0.097,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.7165006076986903>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,17,204,1,0.139,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.08110426995906128>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,18,202,1,0.154,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.20885851801632893>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,19,203,1,0.119,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.307850180064168>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,20,208,1,0.115,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.09775596201519321>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,21,204,1,0.111,"1) test007(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test007(FastMath_ESTest.java:63)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.06701775720165137>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,22,204,1,0.11,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.11668494314955014>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,23,206,1,0.108,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.7847146318561737>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,24,204,1,0.115,"1) test009(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test009(FastMath_ESTest.java:75)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.368373384140662>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,25,205,1,0.106,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.7578642667027242>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,26,199,1,0.108,"1) test004(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test004(FastMath_ESTest.java:45)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.789813167806439>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,27,199,1,0.107,"1) test006(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test006(FastMath_ESTest.java:57)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.8066974068975549>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,28,204,1,0.109,"1) test008(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test008(FastMath_ESTest.java:69)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.2921873464358056>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-59-fix.patch,Math,59,DRR_Evosuite,29,208,1,0.107,"1) test005(org.apache.commons.math.util.FastMath_ESTest)	at org.apache.commons.math.util.FastMath_ESTest.test005(FastMath_ESTest.java:51)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.8847741503111103>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,0,4,0,0.046,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,1,4,0,0.047,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,2,4,0,0.057,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,3,4,0,0.045,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,4,5,0,0.048,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,5,4,0,0.046,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,6,4,0,0.042,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,7,4,0,0.041,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,8,4,0,0.043,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,9,4,0,0.064,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,10,3,0,0.037,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,11,5,0,0.04,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,12,4,0,0.036,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,13,3,0,0.038,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,14,5,0,0.049,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,15,4,0,0.036,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,16,4,0,0.037,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,17,5,0,0.051,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,18,4,0,0.038,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,19,4,0,0.035,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,20,4,0,0.043,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,21,5,0,0.049,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,22,4,0,0.04,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,23,4,0,0.036,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,24,4,0,0.057,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,25,4,0,0.031,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,26,5,0,0.039,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,27,5,0,0.056,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,28,3,0,0.153,
patch-Math-6-fix.patch,Math,6,DRR_Evosuite,29,4,0,0.072,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,0,12,0,0.069,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,1,11,0,0.157,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,2,19,1,0.061,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:40)",,,"java.lang.AssertionError: expected:<-495.0> but was:<-562.1629723475578>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,3,18,1,0.066,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:40)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.8619958571676689>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,4,14,1,0.059,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:40)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.09872889603792045>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,5,13,1,0.075,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:42)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.976130431856741>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,6,13,0,0.079,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,7,12,2,4.064,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:42)2) test10(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test10(NormalDistributionImpl_ESTest.java:115)",,,"java.lang.AssertionError: expected:<0.0> but was:<-0.7601702825675832>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.runners.model.TestTimedOutException: test timed out after 4000 milliseconds	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,8,11,0,0.064,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,9,12,1,0.075,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:39)",,,"java.lang.AssertionError: expected:<0.0> but was:<-0.7764802317384021>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,10,11,0,0.094,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,11,12,1,0.068,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:41)",,,"java.lang.AssertionError: expected:<0.0> but was:<-0.3267657841423179>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,12,14,0,0.065,
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,13,12,1,0.065,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:41)",,,"java.lang.AssertionError: expected:<0.0> but was:<-0.23565828797117558>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,14,14,1,0.069,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:42)",,,"java.lang.AssertionError: expected:<0.0> but was:<1.2602600402229631>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,15,14,1,0.092,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:38)",,,"java.lang.AssertionError: expected:<0.0> but was:<0.7564086951742824>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
patch-Math-60-fix.patch,Math,60,DRR_Evosuite,16,12,1,0.067,"1) test02(org.apache.commons.math.distribution.NormalDistributionImpl_ESTest)	at org.apache.commons.math.distribution.NormalDistributionImpl_ESTest.test02(NormalDistributionImpl_ESTest.java:42)",,,"java.lang.AssertionError: expected:<0.0> but was:<-1.3430435377488725>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)",
